cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,pctlag16,actual_dir,prob_lr,pdir_lr,eff1d_lr,recent_eff_lr,accuracy_lr,pdir_nb,eff1d_nb,recent_eff_nb,accuracy_nb,lead,rdelta,gdelta,red,green,allred,allgreen
2011-03-08,1321.820,-0.136,0.892,0.051,1.023,1.204,-0.551,-1.000,0.489,-1,0.136,0.864,True Negative,-1,0.136,0.864,True Negative,-1.800,1.800,1.800,1319.700,1346.820,2848.070,2625.610
2011-03-09,1320.020,-1.887,-0.136,0.755,-0.823,0.011,-0.923,-1.000,0.489,-1,1.887,0.897,True Negative,-1,1.887,0.897,True Negative,-24.910,24.910,24.910,1321.500,1348.620,2849.870,2627.410
2011-03-10,1295.110,0.708,-1.887,-2.021,-1.971,-2.419,-2.477,1.000,0.532,1,0.708,0.891,True Positive,1,0.708,0.891,True Positive,9.170,9.170,9.170,1346.410,1373.530,2874.780,2652.320
2011-03-11,1304.280,-0.605,0.708,-1.192,-0.447,-0.157,-2.398,-1.000,0.502,1,-0.605,0.604,False Positive,-1,0.605,0.846,True Negative,-7.890,7.890,-7.890,1355.580,1382.700,2883.950,2661.490
2011-03-14,1296.390,-1.120,-0.605,0.099,-1.924,-0.921,-3.286,-1.000,0.494,-1,1.120,0.649,True Negative,1,-1.120,0.443,False Positive,-14.520,-14.520,14.520,1363.470,1374.810,2891.840,2653.600
2011-03-15,1281.870,-1.949,-1.120,-1.718,-2.890,-3.689,-4.552,-1.000,0.531,1,-1.949,0.232,False Positive,1,-1.949,0.026,False Positive,-24.990,-24.990,-24.990,1348.950,1389.330,2877.320,2668.120
2011-03-16,1256.880,1.340,-1.949,-3.048,-2.952,-4.865,-4.452,1.000,0.556,1,1.340,0.123,True Positive,1,1.340,-0.083,True Positive,16.840,16.840,16.840,1323.960,1364.340,2852.330,2643.130
2011-03-17,1273.720,0.431,1.340,-0.636,-2.343,-2.779,-2.576,1.000,0.515,1,0.431,0.067,True Positive,1,0.431,-0.139,True Positive,5.490,5.490,5.490,1340.800,1381.180,2869.170,2659.970
2011-03-18,1279.210,1.499,0.431,1.777,-1.325,-3.224,-2.059,1.000,0.507,1,1.499,0.488,True Positive,-1,-1.499,-0.559,False Negative,19.170,-19.170,19.170,1346.290,1386.670,2874.660,2665.460
2011-03-21,1298.380,-0.355,1.499,1.936,1.288,-1.639,-1.629,-1.000,0.498,-1,0.355,0.335,True Negative,-1,0.355,-0.264,True Negative,-4.610,4.610,4.610,1327.120,1405.840,2855.490,2684.630
2011-03-22,1293.770,0.291,-0.355,1.138,2.935,-0.103,-2.520,1.000,0.497,-1,-0.291,0.667,False Negative,-1,-0.291,0.067,False Negative,3.770,-3.770,-3.770,1331.730,1410.450,2860.100,2689.240
2011-03-23,1297.540,0.934,0.291,-0.065,1.870,-0.517,-0.673,1.000,0.511,1,0.934,0.586,True Positive,-1,-0.934,-0.388,False Negative,12.120,-12.120,12.120,1327.960,1406.680,2856.330,2685.470
2011-03-24,1309.660,0.316,0.934,1.228,2.380,1.024,0.093,1.000,0.488,-1,-0.316,0.436,False Negative,-1,-0.316,-0.537,False Negative,4.140,-4.140,-4.140,1315.840,1418.800,2844.210,2697.590
2011-03-25,1313.800,-0.275,0.316,1.253,1.188,2.491,-1.290,-1.000,0.465,-1,0.275,0.191,True Negative,-1,0.275,-0.182,True Negative,-3.610,3.610,3.610,1311.700,1414.660,2840.070,2693.450
2011-03-28,1310.190,0.706,-0.275,0.040,1.269,4.241,-0.830,1.000,0.460,-1,-0.706,-0.021,False Negative,-1,-0.706,-0.394,False Negative,9.250,-9.250,-9.250,1315.310,1418.270,2843.680,2697.060
2011-03-29,1319.440,0.668,0.706,0.429,1.688,3.589,0.711,1.000,0.468,-1,-0.668,-0.096,False Negative,-1,-0.668,-0.470,False Negative,8.820,-8.820,-8.820,1306.060,1409.020,2834.430,2687.810
2011-03-30,1328.260,-0.183,0.668,1.379,1.420,3.834,0.487,-1.000,0.456,-1,0.183,-0.246,True Negative,-1,0.183,-0.246,True Negative,-2.430,2.430,2.430,1297.240,1400.200,2825.610,2678.990
2011-03-31,1325.830,0.496,-0.183,0.484,0.916,2.114,0.440,1.000,0.481,-1,-0.496,-0.282,False Negative,-1,-0.496,-0.282,False Negative,6.580,-6.580,-6.580,1299.670,1402.630,2828.040,2681.420
2011-04-01,1332.410,0.035,0.496,0.312,1.696,2.987,2.880,1.000,0.482,-1,-0.035,-0.344,False Negative,-1,-0.035,-0.344,False Negative,0.460,-0.460,-0.460,1293.090,1396.050,2821.460,2674.840
2011-04-04,1332.870,-0.018,0.035,0.531,1.018,2.723,2.192,-1.000,0.480,-1,0.018,-0.200,True Negative,-1,0.018,-0.200,True Negative,-0.240,0.240,0.240,1292.630,1395.590,2821.000,2674.380
2011-04-05,1332.630,0.218,-0.018,0.017,0.329,1.754,2.795,1.000,0.493,-1,-0.218,-0.110,False Negative,-1,-0.218,-0.110,False Negative,2.910,-2.910,-2.910,1292.870,1395.830,2821.240,2674.620
2011-04-06,1335.540,-0.152,0.218,0.200,0.732,1.655,4.187,-1.000,0.498,-1,0.152,-0.116,True Negative,-1,0.152,-0.116,True Negative,-2.030,2.030,2.030,1289.960,1392.920,2818.330,2671.710
2011-04-07,1333.510,-0.400,-0.152,0.066,0.083,1.780,6.097,-1.000,0.502,1,-0.400,-0.097,False Positive,-1,0.400,0.063,True Negative,-5.340,5.340,-5.340,1291.990,1394.950,2820.360,2673.740
2011-04-08,1328.170,-0.279,-0.400,-0.552,-0.353,0.662,4.275,-1.000,0.512,1,-0.279,-0.145,False Positive,-1,0.279,0.126,True Negative,-3.710,3.710,-3.710,1297.330,1389.610,2825.700,2668.400
2011-04-11,1324.460,-0.778,-0.279,-0.679,-0.613,-0.286,3.537,-1.000,0.519,1,-0.778,-0.305,False Positive,-1,0.778,0.278,True Negative,-10.300,10.300,-10.300,1301.040,1385.900,2829.410,2664.690
2011-04-12,1314.160,0.019,-0.778,-1.055,-1.601,-0.880,1.215,1.000,0.519,1,0.019,-0.257,True Positive,1,0.019,0.326,True Positive,0.250,0.250,0.250,1311.340,1375.600,2839.710,2654.390
2011-04-13,1314.410,0.008,0.019,-0.759,-1.432,-1.351,1.595,1.000,0.521,1,0.008,-0.286,True Positive,-1,-0.008,0.294,False Negative,0.110,-0.110,0.110,1311.590,1375.850,2839.960,2654.640
2011-04-14,1314.520,0.393,0.008,0.027,-1.028,-1.377,1.309,1.000,0.515,1,0.393,-0.127,True Positive,-1,-0.393,0.135,False Negative,5.160,-5.160,5.160,1311.480,1375.960,2839.850,2654.750
2011-04-15,1319.680,-1.102,0.393,0.401,-0.361,-0.972,0.765,-1.000,0.508,1,-1.102,-0.292,False Positive,-1,1.102,0.300,True Negative,-14.540,14.540,-14.540,1306.320,1381.120,2834.690,2659.910
2011-04-18,1305.140,0.573,-1.102,-0.714,-0.686,-2.276,-0.659,1.000,0.528,1,0.573,-0.022,True Positive,1,0.573,0.259,True Positive,7.480,7.480,7.480,1320.860,1366.580,2849.230,2645.370
2011-04-19,1312.620,1.351,0.573,-0.535,-0.136,-1.567,0.185,1.000,0.520,1,1.351,0.245,True Positive,-1,-1.351,-0.015,False Negative,17.740,-17.740,17.740,1328.340,1374.060,2856.710,2652.850
2011-04-20,1330.360,0.528,1.351,1.932,1.205,0.165,0.828,1.000,0.488,-1,-0.528,0.137,False Negative,-1,-0.528,-0.119,False Negative,7.020,-7.020,-7.020,1310.600,1391.800,2838.970,2670.590
2011-04-21,1337.380,-0.159,0.528,1.886,1.341,0.975,0.687,-1.000,0.482,-1,0.159,0.091,True Negative,-1,0.159,-0.009,True Negative,-2.130,2.130,2.130,1303.580,1384.780,2831.950,2663.570
2011-04-25,1335.250,0.898,-0.159,0.368,2.307,1.605,0.711,1.000,0.493,-1,-0.898,0.131,False Negative,-1,-0.898,-0.409,False Negative,11.990,-11.990,-11.990,1305.710,1386.910,2834.080,2665.700
2011-04-26,1347.240,0.625,0.898,0.737,2.637,2.498,1.113,1.000,0.481,-1,-0.625,-0.108,False Negative,-1,-0.625,-0.649,False Negative,8.420,-8.420,-8.420,1293.720,1374.920,2822.090,2653.710
2011-04-27,1355.660,0.356,0.625,1.529,1.902,3.130,1.710,1.000,0.468,-1,-0.356,-0.450,False Negative,-1,-0.356,-0.450,False Negative,4.820,-4.820,-4.820,1285.300,1366.500,2813.670,2645.290
2011-04-28,1360.480,0.230,0.356,0.983,1.727,3.092,2.090,1.000,0.474,-1,-0.230,-0.390,False Negative,-1,-0.230,-0.390,False Negative,3.130,-3.130,-3.130,1280.480,1361.680,2808.850,2640.470
2011-04-29,1363.610,-0.175,0.230,0.586,2.124,4.480,2.102,-1.000,0.465,-1,0.175,-0.387,True Negative,-1,0.175,-0.387,True Negative,-2.390,2.390,2.390,1277.350,1358.550,2805.720,2637.340
2011-05-02,1361.220,-0.338,-0.175,0.054,1.038,3.703,2.078,-1.000,0.474,-1,0.338,-0.140,True Negative,-1,0.338,-0.140,True Negative,-4.600,4.600,4.600,1279.740,1360.940,2808.110,2639.730
2011-05-03,1356.620,-0.686,-0.338,-0.513,0.071,1.974,2.142,-1.000,0.493,-1,0.686,0.123,True Negative,-1,0.686,0.123,True Negative,-9.300,9.300,9.300,1284.340,1365.540,2812.710,2644.330
2011-05-04,1347.320,-0.907,-0.686,-1.021,-0.967,0.743,1.726,-1.000,0.505,1,-0.907,0.012,False Positive,1,-0.907,0.012,False Positive,-12.220,-12.220,-12.220,1293.640,1374.840,2822.010,2653.630
2011-05-05,1335.100,0.382,-0.907,-1.586,-2.091,-0.011,1.593,1.000,0.514,1,0.382,0.135,True Positive,1,0.382,0.135,True Positive,5.100,5.100,5.100,1281.420,1362.620,2809.790,2641.410
2011-05-06,1340.200,0.454,0.382,-0.528,-1.544,-0.523,1.962,1.000,0.511,1,0.454,0.191,True Positive,-1,-0.454,0.009,False Negative,6.090,-6.090,6.090,1286.520,1367.720,2814.890,2646.510
2011-05-09,1346.290,0.807,0.454,0.838,-0.761,-0.691,2.417,1.000,0.505,1,0.807,0.284,True Positive,-1,-0.807,-0.220,False Negative,10.870,-10.870,10.870,1280.430,1373.810,2808.800,2652.600
2011-05-10,1357.160,-1.111,0.807,1.265,0.730,-0.244,2.840,-1.000,0.503,1,-1.111,-0.075,False Positive,-1,1.111,-0.135,True Negative,-15.080,15.080,-15.080,1269.560,1384.680,2797.930,2663.470
2011-05-11,1342.080,0.490,-1.111,-0.313,0.523,-1.579,2.830,1.000,0.533,1,0.490,0.204,True Positive,1,0.490,0.144,True Positive,6.570,6.570,6.570,1284.640,1369.600,2813.010,2648.390
2011-05-12,1348.650,-0.807,0.490,-0.627,0.631,-0.923,2.745,-1.000,0.526,1,-0.807,-0.033,False Positive,-1,0.807,0.229,True Negative,-10.880,10.880,-10.880,1291.210,1376.170,2819.580,2654.960
2011-05-13,1337.770,-0.620,-0.807,-0.321,-0.633,-1.389,0.557,-1.000,0.519,1,-0.620,-0.248,False Positive,1,-0.620,0.196,False Positive,-8.300,-8.300,-8.300,1302.090,1365.290,2830.460,2644.080
2011-05-16,1329.470,-0.037,-0.620,-1.422,-2.040,-1.325,-0.591,-1.000,0.519,1,-0.037,-0.417,False Positive,1,-0.037,0.350,False Positive,-0.490,-0.490,-0.490,1293.790,1356.990,2822.160,2635.780
2011-05-17,1328.980,0.880,-0.037,-0.657,-0.976,-0.458,-0.470,1.000,0.506,1,0.880,-0.019,True Positive,-1,-0.880,-0.048,False Negative,11.700,-11.700,11.700,1293.300,1356.500,2821.670,2635.290
2011-05-18,1340.680,0.218,0.880,0.843,-0.591,0.036,-0.487,1.000,0.488,-1,-0.218,-0.160,False Negative,-1,-0.218,-0.190,False Negative,2.920,-2.920,-2.920,1281.600,1368.200,2809.970,2646.990
2011-05-19,1343.600,-0.769,0.218,1.100,0.436,-0.200,-0.890,-1.000,0.493,-1,0.769,0.155,True Negative,-1,0.769,-0.197,True Negative,-10.330,10.330,10.330,1278.680,1365.280,2807.050,2644.070
2011-05-20,1333.270,-1.193,-0.769,-0.553,0.286,-1.760,-2.000,-1.000,0.520,1,-1.193,0.040,False Positive,1,-1.193,-0.312,False Positive,-15.900,-15.900,-15.900,1289.010,1375.610,2817.380,2654.400
2011-05-23,1317.370,-0.083,-1.193,-1.952,-0.874,-1.841,-3.391,-1.000,0.525,1,-0.083,0.031,False Positive,1,-0.083,-0.321,False Positive,-1.090,-1.090,-1.090,1273.110,1359.710,2801.480,2638.500
2011-05-24,1316.280,0.318,-0.083,-1.274,-1.820,-2.400,-3.301,1.000,0.520,1,0.318,-0.081,True Positive,1,0.318,-0.081,True Positive,4.190,4.190,4.190,1272.020,1358.620,2800.390,2637.410
2011-05-25,1320.470,0.395,0.318,0.235,-1.721,-1.293,-2.665,1.000,0.497,-1,-0.395,-0.117,False Negative,-1,-0.395,-0.117,False Negative,5.220,-5.220,-5.220,1276.210,1362.810,2804.580,2641.600
2011-05-26,1325.690,0.408,0.395,0.715,-0.569,-0.284,-1.605,1.000,0.490,-1,-0.408,-0.352,False Negative,-1,-0.408,-0.352,False Negative,5.410,-5.410,-5.410,1270.990,1357.590,2799.360,2636.380
2011-05-27,1331.100,1.059,0.408,0.805,1.042,0.160,-0.300,1.000,0.495,-1,-1.059,-0.325,False Negative,-1,-1.059,-0.325,False Negative,14.100,-14.100,-14.100,1265.580,1352.180,2793.950,2630.970
2011-05-31,1345.200,-2.278,1.059,1.472,2.197,0.337,0.373,-1.000,0.492,-1,2.278,0.147,True Negative,-1,2.278,0.147,True Negative,-30.650,30.650,30.650,1251.480,1338.080,2779.850,2616.870
2011-06-01,1314.550,-0.122,-2.278,-1.243,-0.448,-2.162,-2.358,-1.000,0.530,1,-0.122,0.059,False Positive,1,-0.122,0.059,False Positive,-1.610,-1.610,-1.610,1282.130,1368.730,2810.500,2647.520
2011-06-02,1312.940,-0.973,-0.122,-2.398,-0.962,-1.525,-3.258,-1.000,0.523,1,-0.973,-0.057,False Positive,1,-0.973,-0.057,False Positive,-12.780,-12.780,-12.780,1280.520,1367.120,2808.890,2645.910
2011-06-03,1300.160,-1.076,-0.973,-1.095,-2.324,-1.306,-3.124,-1.000,0.508,1,-1.076,-0.190,False Positive,1,-1.076,-0.190,False Positive,-13.990,-13.990,-13.990,1267.740,1354.340,2796.110,2633.130
2011-06-06,1286.170,-0.096,-1.076,-2.039,-4.388,-2.288,-4.633,-1.000,0.514,1,-0.096,0.002,False Positive,1,-0.096,0.002,False Positive,-1.230,-1.230,-1.230,1253.750,1340.350,2782.120,2619.140
2011-06-07,1284.940,-0.419,-0.096,-1.171,-2.252,-2.691,-3.949,-1.000,0.518,1,-0.419,-0.537,False Positive,1,-0.419,-0.537,False Positive,-5.380,-5.380,-5.380,1252.520,1339.120,2780.890,2617.910
2011-06-08,1279.560,0.738,-0.419,-0.514,-2.542,-3.480,-3.754,1.000,0.521,1,0.738,-0.365,True Positive,1,0.738,-0.365,True Positive,9.440,9.440,9.440,1247.140,1333.740,2775.510,2612.530
2011-06-09,1289.000,-1.398,0.738,0.316,-0.858,-3.163,-3.008,-1.000,0.517,1,-1.398,-0.450,False Positive,-1,1.398,0.109,True Negative,-18.020,18.020,-18.020,1256.580,1343.180,2784.950,2621.970
2011-06-10,1270.980,0.067,-1.398,-0.671,-1.181,-5.517,-5.199,1.000,0.546,1,0.067,-0.222,True Positive,1,0.067,0.338,True Positive,0.850,0.850,0.850,1274.600,1325.160,2802.970,2603.950
2011-06-13,1271.830,1.261,0.067,-1.332,-1.020,-3.250,-5.342,1.000,0.525,1,1.261,0.050,True Positive,1,1.261,0.609,True Positive,16.040,16.040,16.040,1275.450,1326.010,2803.820,2604.800
2011-06-14,1287.870,-1.743,1.261,1.329,0.649,-1.909,-3.405,-1.000,0.499,-1,1.743,0.482,True Negative,-1,1.743,1.041,True Negative,-22.450,22.450,22.450,1291.490,1342.050,2819.860,2620.840
2011-06-15,1265.420,0.175,-1.743,-0.504,-1.829,-2.672,-3.943,1.000,0.518,1,0.175,0.370,True Positive,1,0.175,0.929,True Positive,2.220,2.220,2.220,1313.940,1364.500,2842.310,2643.290
2011-06-16,1267.640,0.305,0.175,-1.571,-0.263,-1.441,-3.695,1.000,0.516,1,0.305,0.710,True Positive,1,0.305,0.710,True Positive,3.860,3.860,3.860,1316.160,1366.720,2844.530,2645.510
2011-06-17,1271.500,0.540,0.305,0.480,-0.026,-1.046,-3.709,1.000,0.496,-1,-0.540,0.589,False Negative,-1,-0.540,0.589,False Negative,6.860,-6.860,-6.860,1320.020,1370.580,2848.390,2649.370
2011-06-20,1278.360,1.342,0.540,0.846,-0.738,-0.094,-3.570,1.000,0.480,-1,-1.342,0.068,False Negative,-1,-1.342,0.068,False Negative,17.160,-17.160,-17.160,1313.160,1363.720,2841.530,2642.510
2011-06-21,1295.520,-0.647,1.342,1.889,2.379,0.506,-2.673,-1.000,0.478,-1,0.647,-0.151,True Negative,-1,0.647,-0.151,True Negative,-8.380,8.380,8.380,1296.000,1346.560,2824.370,2625.350
2011-06-22,1287.140,-0.283,-0.647,0.687,1.538,1.271,-4.316,-1.000,0.476,-1,0.283,-0.129,True Negative,-1,0.283,-0.129,True Negative,-3.640,3.640,3.640,1304.380,1354.940,2832.750,2633.730
2011-06-23,1283.500,-1.173,-0.283,-0.928,0.944,0.918,-2.362,-1.000,0.496,-1,1.173,0.044,True Negative,-1,1.173,0.044,True Negative,-15.050,15.050,15.050,1308.020,1358.580,2836.390,2637.370
2011-06-24,1268.450,0.918,-1.173,-1.452,-0.775,-1.508,-3.389,1.000,0.518,1,0.918,0.336,True Positive,1,0.918,0.336,True Positive,11.650,11.650,11.650,1323.070,1373.630,2851.440,2652.420
2011-06-27,1280.100,1.294,0.918,-0.265,-1.190,1.160,-1.543,1.000,0.481,-1,-1.294,0.345,False Negative,-1,-1.294,0.345,False Negative,16.570,-16.570,-16.570,1334.720,1385.280,2863.090,2664.070
2011-06-28,1296.670,0.828,1.294,2.225,0.740,2.290,0.816,1.000,0.462,-1,-0.828,0.050,False Negative,-1,-0.828,0.050,False Negative,10.740,-10.740,-10.740,1318.150,1368.710,2846.520,2647.500
2011-06-29,1307.410,1.012,0.828,2.133,1.863,2.824,1.749,1.000,0.465,-1,-1.012,-0.209,False Negative,-1,-1.012,-0.209,False Negative,13.230,-13.230,-13.230,1307.410,1357.970,2835.780,2636.760
2011-06-30,1320.640,1.441,1.012,1.849,4.114,3.307,3.210,1.000,0.475,-1,-1.441,-0.731,False Negative,-1,-1.441,-0.731,False Negative,19.030,-19.030,-19.030,1294.180,1344.740,2822.550,2623.530
2011-07-01,1339.670,-0.134,1.441,2.467,4.654,3.408,3.931,-1.000,0.472,-1,0.134,-0.888,True Negative,-1,0.134,-0.888,True Negative,-1.790,1.790,1.790,1275.150,1325.710,2803.520,2604.500
2011-07-05,1337.880,0.100,-0.134,1.305,3.178,3.942,5.264,1.000,0.478,-1,-0.100,-0.649,False Negative,-1,-0.100,-0.649,False Negative,1.340,-1.340,-1.340,1276.940,1327.500,2805.310,2606.290
2011-07-06,1339.220,1.045,0.100,-0.034,2.433,4.341,5.299,1.000,0.482,-1,-1.045,-0.693,False Negative,-1,-1.045,-0.693,False Negative,14.000,-14.000,-14.000,1275.600,1326.160,2803.970,2604.950
2011-07-07,1353.220,-0.696,1.045,1.147,2.467,6.683,5.074,-1.000,0.446,-1,0.696,-0.351,True Negative,-1,0.696,-0.351,True Negative,-9.420,9.420,9.420,1261.600,1312.160,2789.970,2590.950
2011-07-08,1343.800,-1.809,-0.696,0.342,0.308,4.976,6.194,-1.000,0.470,-1,1.809,0.299,True Negative,-1,1.809,0.299,True Negative,-24.310,24.310,24.310,1271.020,1321.580,2799.390,2600.370
2011-07-11,1319.490,-0.443,-1.809,-2.493,-1.375,1.760,4.090,-1.000,0.516,1,-0.443,0.183,False Positive,1,-0.443,0.183,False Positive,-5.850,-5.850,-5.850,1295.330,1345.890,2823.700,2624.680
2011-07-12,1313.640,0.311,-0.443,-2.244,-1.910,0.477,3.314,1.000,0.519,1,0.311,0.266,True Positive,1,0.311,0.266,True Positive,4.080,4.080,4.080,1289.480,1340.040,2817.850,2618.830
2011-07-13,1317.720,-0.672,0.311,-0.134,-2.623,-0.221,3.079,-1.000,0.504,1,-0.672,0.340,False Positive,-1,0.672,0.609,True Negative,-8.850,8.850,-8.850,1293.560,1344.120,2821.930,2622.910
2011-07-14,1308.870,0.555,-0.672,-0.363,-2.599,-2.299,1.030,1.000,0.523,1,0.555,0.312,True Positive,1,0.555,0.581,True Positive,7.270,7.270,7.270,1302.410,1335.270,2830.780,2614.060
2011-07-15,1316.140,-0.813,0.555,-0.120,-0.254,-1.625,2.253,-1.000,0.524,1,-0.813,-0.212,False Positive,-1,0.813,0.382,True Negative,-10.700,10.700,-10.700,1309.680,1342.540,2838.050,2621.330
2011-07-18,1305.440,1.631,-0.813,-0.262,-0.624,-2.522,1.709,1.000,0.534,1,1.631,0.202,True Positive,1,1.631,0.796,True Positive,21.290,21.290,21.290,1320.380,1331.840,2848.750,2610.630
2011-07-19,1326.730,-0.067,1.631,0.805,0.684,-1.958,4.595,-1.000,0.528,1,-0.067,0.127,False Positive,-1,0.067,0.748,True Negative,-0.890,0.890,-0.890,1341.670,1353.130,2870.040,2631.920
2011-07-20,1325.840,1.355,-0.067,1.563,1.297,-1.337,3.573,1.000,0.518,1,1.355,0.532,True Positive,-1,-1.355,0.342,False Negative,17.960,-17.960,17.960,1342.560,1352.240,2870.930,2631.030
2011-07-21,1343.800,0.091,1.355,1.287,2.102,1.842,3.635,1.000,0.488,-1,-0.091,0.403,False Negative,-1,-0.091,0.213,False Negative,1.220,-1.220,-1.220,1324.600,1370.200,2852.970,2648.990
2011-07-22,1345.020,-0.564,0.091,1.447,3.032,2.389,2.877,-1.000,0.485,-1,0.564,0.678,True Negative,-1,0.564,0.163,True Negative,-7.590,7.590,7.590,1323.380,1368.980,2851.750,2647.770
2011-07-25,1337.430,-0.410,-0.564,-0.474,0.806,1.496,1.271,-1.000,0.498,-1,0.410,0.434,True Negative,-1,0.410,-0.081,True Negative,-5.490,5.490,5.490,1330.970,1376.570,2859.340,2655.360
2011-07-26,1331.940,-2.031,-0.410,-0.972,0.460,1.763,-0.577,-1.000,0.492,-1,2.031,0.854,True Negative,-1,2.031,0.312,True Negative,-27.050,27.050,27.050,1336.460,1382.060,2864.830,2660.850
2011-07-27,1304.890,-0.323,-2.031,-2.433,-2.896,-0.855,-2.466,-1.000,0.516,1,-0.323,0.518,False Positive,1,-0.323,0.518,False Positive,-4.220,-4.220,-4.220,1363.510,1409.110,2891.880,2687.900
2011-07-28,1300.670,-0.645,-0.323,-2.348,-3.297,-0.365,-2.879,-1.000,0.504,1,-0.645,0.407,False Positive,1,-0.645,0.407,False Positive,-8.390,-8.390,-8.390,1359.290,1404.890,2887.660,2683.680
2011-07-29,1292.280,-0.413,-0.645,-0.966,-3.376,-2.597,-4.503,-1.000,0.511,1,-0.413,0.212,False Positive,1,-0.413,0.212,False Positive,-5.340,-5.340,-5.340,1350.900,1396.500,2879.270,2675.290
2011-08-01,1286.940,-2.556,-0.413,-1.056,-3.379,-2.934,-4.231,-1.000,0.516,1,-2.556,-0.381,False Positive,1,-2.556,-0.381,False Positive,-32.890,-32.890,-32.890,1345.560,1391.160,2873.930,2669.950
2011-08-02,1254.050,0.502,-2.556,-2.958,-3.896,-6.679,-4.959,1.000,0.569,1,0.502,-0.687,True Positive,1,0.502,-0.687,True Positive,6.290,6.290,6.290,1312.670,1358.270,2841.040,2637.060
2011-08-03,1260.340,-4.782,0.502,-2.067,-3.101,-6.296,-4.057,-1.000,0.557,1,-4.782,-1.579,False Positive,1,-4.782,-1.579,False Positive,-60.270,-60.270,-60.270,1318.960,1364.560,2847.330,2643.350
2011-08-04,1200.070,-0.057,-4.782,-4.304,-7.135,-10.270,-8.928,-1.000,0.597,1,-0.057,-1.461,False Positive,1,-0.057,-1.461,False Positive,-0.690,-0.690,-0.690,1258.690,1304.290,2787.060,2583.080
2011-08-05,1199.380,-6.663,-0.057,-4.837,-6.804,-9.952,-8.365,-1.000,0.591,1,-6.663,-2.711,False Positive,1,-6.663,-2.711,False Positive,-79.920,-79.920,-79.920,1258.000,1303.600,2786.370,2582.390
2011-08-08,1119.460,4.741,-6.663,-6.717,-10.732,-14.210,-14.944,1.000,0.628,1,4.741,-1.252,True Positive,1,4.741,-1.252,True Positive,53.070,53.070,53.070,1178.080,1223.680,2706.450,2502.470
2011-08-09,1172.530,-4.415,4.741,-2.239,-6.967,-9.852,-10.181,-1.000,0.553,1,-4.415,-2.235,False Positive,1,-4.415,-2.235,False Positive,-51.770,-51.770,-51.770,1231.150,1276.750,2759.520,2555.540
2011-08-10,1120.760,4.629,-4.415,0.116,-6.609,-13.273,-15.525,1.000,0.573,1,4.629,-0.353,True Positive,1,4.629,-0.353,True Positive,51.880,51.880,51.880,1179.380,1224.980,2707.750,2503.770
2011-08-11,1172.640,0.526,4.629,0.009,-2.229,-8.882,-11.555,1.000,0.538,1,0.526,-0.236,True Positive,1,0.526,-0.236,True Positive,6.170,6.170,6.170,1231.260,1276.860,2759.630,2555.650
2011-08-12,1178.810,2.178,0.526,5.180,5.302,-6.000,-12.278,1.000,0.500,-1,-2.178,0.661,False Negative,1,2.178,1.532,True Positive,25.680,25.680,-25.680,1237.430,1283.030,2765.800,2561.820
2011-08-15,1204.490,-0.974,2.178,2.716,2.726,-4.431,-10.448,-1.000,0.497,-1,0.974,-0.093,True Negative,1,-0.974,0.389,False Positive,-11.730,-11.730,11.730,1263.110,1257.350,2791.480,2536.140
2011-08-16,1192.760,0.095,-0.974,1.183,6.424,-0.609,-10.817,1.000,0.490,-1,-0.095,0.771,False Negative,1,0.095,1.291,True Positive,1.130,1.130,-1.130,1251.380,1269.080,2779.750,2547.870
2011-08-17,1193.890,-4.459,0.095,-0.880,1.812,-0.458,-10.365,-1.000,0.487,-1,4.459,0.737,True Negative,-1,4.459,1.257,True Negative,-53.240,53.240,53.240,1252.510,1267.950,2780.880,2546.740
2011-08-18,1140.650,-1.501,-4.459,-4.369,-3.237,1.893,-12.587,-1.000,0.477,-1,1.501,0.932,True Negative,1,-1.501,0.851,False Positive,-17.120,-17.120,17.120,1305.750,1321.190,2834.120,2599.980
2011-08-19,1123.530,0.026,-1.501,-5.893,-6.722,-4.179,-13.619,1.000,0.529,1,0.026,1.373,True Positive,1,0.026,0.421,True Positive,0.290,0.290,0.290,1288.630,1338.310,2817.000,2617.100
2011-08-22,1123.820,3.428,0.026,-1.475,-5.780,0.273,-13.036,1.000,0.450,-1,-3.428,0.493,False Negative,1,3.428,1.301,True Positive,38.530,38.530,-38.530,1288.920,1338.600,2817.290,2617.390
2011-08-23,1162.350,1.312,3.428,3.455,-2.642,-0.878,-9.681,1.000,0.435,-1,-1.312,0.249,False Negative,1,1.312,1.545,True Positive,15.250,15.250,-15.250,1327.450,1300.070,2855.820,2578.860
